index,category,description,influenceDistance,pct,x,y
308,0,Bonnie,54.7782,0.5040128410914928,29.539719,0.30409813
309,0,Bonnie,67.6032,0.5024077046548957,28.859177,0.088002205
310,0,Bonnie,73.1144,0.5008025682182986,28.075981,-0.2396586
311,0,Bonnie,50.2621,0.49919743178170145,28.017906,-0.36372328
312,0,Bonnie,51.2453,0.49759229534510435,30.000004,0.36929297
313,0,Bonnie,54.1604,0.4959871589085072,29.551468,0.32364535
314,0,Bonnie,58.7175,0.4943820224719101,29.570843,0.40111828
315,0,Bonnie,66.9657,0.492776886035313,28.202335,0.18915868
316,0,Bonnie,61.6749,0.4911717495987159,27.702423,-0.32877302
317,0,Bonnie,61.292,0.4895666131621188,29.27531,0.22851849
318,0,Bonnie,54.5228,0.48796147672552165,29.217918,0.15943766
319,0,Bonnie,59.8383,0.48635634028892455,28.126858,-0.26541567
320,0,Bonnie,54.892,0.48475120385232745,28.12112,-0.31569672
321,0,Bonnie,50.9663,0.48314606741573035,-15.500139,-5.360551
322,0,Bonnie,62.3733,0.48154093097913325,-21.707163,-6.737726
323,0,Bonnie,67.3354,0.4799357945425361,-21.785402,0.27916145
324,0,Bonnie,69.1105,0.478330658105939,-25.462105,-1.3411202
325,0,Bonnie,70.7738,0.4767255216693419,-25.122854,1.7165351
326,0,Bonnie,52.4775,0.4751203852327448,-25.357769,1.7427363
327,0,Bonnie,48.4206,0.47351524879614765,-22.99955,0.39917636
328,0,Bonnie,93.5709,0.47191011235955055,-11.90502,5.774437
329,0,Bonnie,90.0522,0.47030497592295345,-11.666528,5.382657
330,0,Bonnie,76.0596,0.46869983948635635,-8.197687,4.575006
331,0,Bonnie,73.6752,0.46709470304975925,7.0267286,6.8510714
332,0,Bonnie,72.7504,0.4654895666131621,7.6552715,6.850901
333,0,Bonnie,77.156,0.463884430176565,8.3587885,6.679473
334,0,Bonnie,92.5496,0.4622792937399679,9.188003,6.467102
335,0,Bonnie,106.199,0.4606741573033708,10.627174,5.986546
336,0,Bonnie,108.515,0.4590690208667737,12.470175,4.8427963
337,0,Bonnie,87.9189,0.45746388443017655,12.639524,4.043455
338,0,Bonnie,62.9093,0.45585874799357945,12.644877,3.8286781
339,0,Bonnie,69.0673,0.45425361155698235,12.7923975,3.8085737
340,0,Bonnie,108.347,0.45264847512038525,12.537841,3.4295669
341,0,Bonnie,132.711,0.4510433386837881,-0.5690769,-11.442987
342,0,Bonnie,96.6422,0.449438202247191,-0.48394138,-11.335909
343,0,Bonnie,90.7292,0.4478330658105939,-6.2330847,-11.442793
344,0,Bonnie,78.4561,0.4462279293739968,-6.300034,-11.529555
345,0,Bonnie,91.8926,0.4446227929373997,-6.637938,-10.530802
346,0,Bonnie,135.79,0.44301765650080255,-7.0493097,-10.057398
347,0,Bonnie,141.002,0.44141252006420545,-7.479372,-10.054271
348,0,Bonnie,147.045,0.43980738362760835,-17.861494,-2.375822
349,0,Bonnie,157.218,0.43820224719101125,-19.053478,-1.7030511
350,0,Bonnie,143.746,0.43659711075441415,-23.50432,-3.2699883
351,0,Bonnie,108.967,0.434991974317817,-24.415462,-3.010171
352,0,Bonnie,77.5408,0.43258426966292135,-4.716261,-13.479378
353,0,Bonnie,63.0387,0.4301765650080257,-5.2512474,-13.391975
354,0,Bonnie,63.8732,0.42857142857142855,-5.0385485,-13.327249
355,0,Bonnie,72.4761,0.42696629213483145,3.6975741,-10.18783
356,0,Bonnie,90.1156,0.42536115569823435,4.329584,-9.991746
357,0,Bonnie,77.9266,0.42375601926163725,6.118968,-9.931146
358,0,Bonnie,63.8334,0.42215088282504015,6.473569,-9.76392
359,0,Bonnie,57.3175,0.420545746388443,6.9294834,-9.503286
360,0,Bonnie,66.4489,0.4189406099518459,7.4383836,-8.994703
361,0,Bonnie,72.3726,0.4173354735152488,7.2443514,-8.889438
362,0,Bonnie,117.008,0.4157303370786517,-2.0218508,-5.083334
363,0,Bonnie,119.917,0.41412520064205455,-1.3582379,-4.394364
364,0,Bonnie,127.786,0.41252006420545745,6.5575466,-1.2795768
365,0,Bonnie,136.362,0.41091492776886035,6.1759195,-1.4517696
366,0,Bonnie,124.186,0.40930979133226325,-10.429223,-4.539323
367,0,Bonnie,67.0801,0.40770465489566615,-10.198618,-4.350484
368,0,Bonnie,56.0968,0.406099518459069,-18.451706,-1.7696722
369,0,Bonnie,76.4673,0.4044943820224719,-22.674835,-1.9162996
370,0,Bonnie,80.4795,0.4028892455858748,-20.91811,1.8281507
371,0,Bonnie,105.413,0.4012841091492777,-26.9006,2.9496646
372,0,Bonnie,75.959,0.3996789727126806,-27.689987,-0.12098408
373,0,Bonnie,58.2283,0.39807383627608345,-18.735023,1.0551302
374,0,Bonnie,61.4227,0.39646869983948635,-18.427086,0.88354397
375,0,Bonnie,61.9388,0.39486356340288925,-25.640137,-0.5871377
376,0,Bonnie,108.182,0.39325842696629215,-24.429703,-3.9065938
377,0,Bonnie,159.497,0.391653290529695,-21.269878,-2.757499
378,0,Bonnie,76.939,0.3900481540930979,-7.993039,14.772423
379,0,Bonnie,56.9894,0.3884430176565008,-7.5487623,14.599128
380,0,Bonnie,54.9286,0.3868378812199037,-7.7348166,14.874232
381,0,Bonnie,40.3267,0.3852327447833066,-8.099129,14.777458
382,0,Bonnie,44.5508,0.3828250401284109,-8.063463,14.685133
383,0,Bonnie,53.6125,0.38041733547351525,-7.9650984,14.529696
384,0,Bonnie,84.4153,0.37881219903691815,-7.82135,14.983217
385,0,Bonnie,49.7255,0.37720706260032105,-7.8274393,14.977801
386,0,Bonnie,43.1772,0.37479935794542535,-7.8529744,14.901727
387,0,Bonnie,63.2784,0.3723916532905297,-7.879855,14.879248
388,0,Bonnie,50.2857,0.3707865168539326,-7.6236277,15.0
